Date,CSI300
2016-07-07,3209.954
2016-07-08,3192.28
2016-07-11,3203.329
2016-07-12,3273.182
2016-07-13,3282.868
2016-07-14,3276.763
2016-07-15,3276.277
2016-07-18,3262.022
2016-07-19,3248.234
2016-07-20,3237.605
2016-07-21,3252.522
2016-07-22,3225.162
2016-07-25,3230.885
2016-07-26,3269.588
2016-07-27,3218.243
2016-07-28,3221.136
2016-07-29,3203.93
2016-08-01,3176.809
2016-08-02,3189.052
2016-08-03,3193.507
2016-08-04,3201.288
2016-08-05,3205.11
2016-08-08,3234.183
2016-08-09,3256.981
2016-08-10,3243.34
2016-08-11,3233.36
2016-08-12,3294.233
2016-08-15,3393.423
2016-08-16,3378.245
2016-08-17,3373.047
2016-08-18,3364.485
2016-08-19,3365.019
2016-08-22,3336.794
2016-08-23,3341.829
2016-08-24,3329.863
2016-08-25,3308.972
2016-08-26,3307.09
2016-08-29,3307.781
2016-08-30,3311.987
2016-08-31,3327.793
2016-09-01,3301.576
2016-09-02,3314.114
2016-09-05,3319.68
2016-09-06,3342.625
2016-09-07,3340.817
2016-09-08,3339.564
2016-09-09,3318.044
2016-09-12,3262.604
2016-09-13,3260.333
2016-09-14,3238.729
2016-09-19,3263.124
2016-09-20,3257.403
2016-09-21,3266.636
2016-09-22,3291.121
2016-09-23,3275.666
2016-09-26,3220.283
2016-09-27,3240.754
2016-09-28,3230.89
2016-09-29,3244.387
2016-09-30,3253.284
2016-10-10,3293.868
2016-10-11,3306.557
2016-10-12,3300.009
2016-10-13,3302.645
2016-10-14,3305.848
2016-10-17,3277.878
2016-10-18,3321.332
2016-10-19,3316.24
2016-10-20,3318.604
2016-10-21,3327.74
2016-10-24,3367.577
2016-10-25,3367.454
2016-10-26,3354.8
2016-10-27,3345.695
2016-10-28,3340.126
2016-10-31,3336.277
2016-11-01,3359.051
2016-11-02,3333.352
2016-11-03,3365.085
2016-11-04,3354.174
2016-11-07,3356.591
2016-11-08,3371.117
2016-11-09,3353.054
2016-11-10,3390.611
2016-11-11,3417.221
2016-11-14,3430.248
2016-11-15,3429.869
2016-11-16,3429.592
2016-11-17,3436.535
2016-11-18,3417.455
2016-11-21,3441.11
2016-11-22,3468.363
2016-11-23,3474.728
2016-11-24,3488.74
2016-11-25,3521.298
2016-11-28,3535.08
2016-11-29,3564.04
2016-11-30,3538.001
2016-12-01,3565.036
2016-12-02,3528.954
2016-12-05,3469.407
2016-12-06,3459.153
2016-12-07,3475.747
2016-12-08,3470.142
2016-12-09,3493.7
2016-12-12,3409.179
2016-12-13,3405.035
2016-12-14,3378.945
2016-12-15,3340.433
2016-12-16,3346.03
2016-12-19,3328.982
2016-12-20,3309.064
2016-12-21,3338.536
2016-12-22,3335.672
2016-12-23,3307.599
2016-12-26,3322.4
2016-12-27,3316.385
2016-12-28,3301.888
2016-12-29,3297.764
2016-12-30,3310.08
2017-01-03,3342.227
2017-01-04,3368.311
2017-01-05,3367.789
2017-01-06,3347.666
2017-01-09,3363.901
2017-01-10,3358.271
2017-01-11,3334.495
2017-01-12,3317.624
2017-01-13,3319.912
2017-01-16,3319.445
2017-01-17,3326.566
2017-01-18,3339.365
2017-01-19,3329.289
2017-01-20,3354.889
2017-01-23,3363.93
2017-01-24,3364.46
2017-01-25,3375.987
2017-01-26,3387.96
2017-02-03,3365.117
2017-02-06,3373.676
2017-02-07,3366.004
2017-02-08,3383.685
2017-02-09,3396.731
2017-02-10,3414.108
2017-02-13,3436.703
2017-02-14,3435.765
2017-02-15,3421.915
2017-02-16,3440.859
2017-02-17,3421.736
